Churn,Account Weeks,Contract Renewal,Data Plan,Data Usage,Cust Serv Calls,Day Mins,Monthly Charge,Overage Fee,Roam Mins
0,105,Yes,No,0.0,2,119.3,37.0,9.26,10.9
0,40,Yes,No,0.28,0,229.5,64.8,6.65,9.6
1,128,No,Yes,3.67,2,222.1,88.7,8.03,13.6
1,123,Yes,No,0.0,4,236.2,64.0,13.7,10.1
0,122,Yes,No,0.0,0,144.2,43.0,5.609999999999999,9.5
0,114,Yes,Yes,3.4,3,154.6,81.0,7.08,12.6
0,102,Yes,Yes,2.75,2,137.4,66.5,8.84,10.2
0,126,Yes,No,0.0,0,103.7,29.0,6.35,14.4
1,150,Yes,No,0.0,4,212.6,42.0,10.47,12.2
1,60,Yes,No,0.0,2,289.8,71.0,12.78,11.7
0,123,Yes,No,0.0,3,247.89999999999998,59.0,8.43,13.3
1,138,No,No,0.0,2,196.2,49.0,8.83,15.2
0,29,Yes,No,0.0,1,182.6,44.0,6.32,14.2
0,111,Yes,No,0.0,4,209.2,52.0,8.13,11.9
1,37,No,No,0.0,2,172.9,45.0,9.15,9.8
1,111,No,No,0.0,2,249.8,64.0,12.12,11.6
0,81,Yes,No,0.0,1,154.5,45.0,5.8100000000000005,13.7
0,46,Yes,No,0.0,1,90.4,39.0,8.81,12.7
0,69,Yes,Yes,4.43,0,255.8,111.3,7.33,16.4
0,125,Yes,No,0.0,1,106.1,32.0,7.88,8.1
0,43,Yes,No,0.38,3,27.0,22.8,8.05,10.7
0,127,Yes,Yes,1.03,1,140.1,53.3,6.17,3.8
0,94,Yes,No,0.0,1,232.0,57.0,9.02,9.7
0,46,Yes,No,0.0,3,183.7,51.0,5.300000000000001,11.2
0,73,Yes,Yes,2.75,2,131.2,59.5,5.33,10.2
0,146,Yes,Yes,2.0,2,149.6,66.0,6.99,7.4
0,93,Yes,No,0.24,1,226.8,65.4,7.59,10.9
0,52,Yes,Yes,2.97,1,142.1,70.7,9.65,11.0
0,202,Yes,No,0.0,3,115.4,35.0,8.94,6.0
0,129,Yes,Yes,2.78,2,180.0,79.8,6.24,10.3
0,94,Yes,No,0.0,1,193.1,55.0,6.23,13.0
0,100,Yes,No,0.21,0,160.3,49.1,6.07,11.2
0,43,Yes,No,0.0,1,186.9,59.0,9.42,11.3
0,130,Yes,No,0.28,0,200.1,56.8,5.3100000000000005,8.9
0,124,Yes,No,0.0,3,165.3,51.0,6.75,10.9
1,92,No,No,0.0,5,252.3,61.0,10.35,12.0
0,48,Yes,No,0.0,4,184.7,46.0,6.84,13.2
0,98,Yes,Yes,1.78,2,111.1,55.8,5.9,6.6
1,100,Yes,No,0.0,3,172.5,35.0,10.51,12.5
0,79,Yes,No,0.31,3,156.9,41.1,6.11,11.3
0,164,Yes,No,0.0,1,123.3,36.0,8.5,12.7
0,105,Yes,No,0.33,1,180.7,52.3,9.16,10.8
0,89,No,No,0.0,0,193.9,50.0,8.39,10.9
1,126,Yes,No,0.0,5,249.8,65.0,13.1,12.7
0,96,Yes,No,0.3,1,144.0,47.0,6.24,10.0
0,120,Yes,Yes,3.13,0,286.5,96.3,8.17,11.6
1,212,Yes,No,0.23,4,226.0,67.3,15.23,12.6
0,72,Yes,No,0.0,2,137.6,36.0,7.18,9.6
0,155,No,Yes,3.0,1,198.7,78.0,6.96,11.1
0,89,Yes,No,0.38,2,89.7,34.8,8.99,9.5
0,126,No,No,0.0,2,184.6,55.0,7.33,12.5
1,172,Yes,No,0.0,2,270.0,68.0,12.83,12.0
0,75,Yes,No,0.0,3,211.7,55.0,9.6,11.3
0,143,Yes,No,0.0,2,181.3,44.0,6.18,10.2
1,166,No,No,0.0,2,123.7,31.0,13.22,13.2
0,132,Yes,No,0.0,1,177.1,48.0,9.11,13.0
1,94,No,No,0.0,3,165.5,45.0,17.0,7.9
0,99,Yes,No,0.0,0,169.6,45.0,7.73,12.1
0,136,Yes,Yes,1.86,1,192.5,79.6,9.93,6.9
0,119,Yes,No,0.0,1,218.5,63.0,8.35,7.4
1,115,No,No,0.0,5,251.3,65.0,12.63,9.9
0,160,Yes,No,0.0,2,171.2,50.0,7.18,13.0
0,166,Yes,No,0.26,2,184.9,57.6,7.550000000000001,11.2
0,120,Yes,No,0.0,1,134.8,41.0,5.210000000000001,6.7
0,173,Yes,No,0.0,1,178.4,47.0,8.43,10.3
0,156,Yes,No,0.0,0,174.5,47.0,9.87,10.6
0,70,Yes,No,0.31,0,164.4,53.1,6.3100000000000005,10.9
0,41,Yes,No,0.31,1,169.1,52.1,5.58,6.8
0,132,Yes,No,0.0,0,209.4,52.0,8.27,11.2
1,47,No,No,0.0,2,123.8,24.0,8.95,13.3
0,160,Yes,No,0.28,1,121.8,31.8,4.47,10.3
0,180,Yes,No,0.0,3,143.5,41.0,9.47,8.8
0,93,Yes,No,0.0,2,164.9,46.0,5.52,7.8
0,109,Yes,No,0.36,2,180.6,49.6,7.44,13.1
0,80,Yes,No,0.0,0,101.1,40.0,8.16,7.3
0,54,Yes,Yes,3.13,2,92.3,64.3,9.66,11.6
0,121,Yes,No,0.0,2,168.9,40.0,6.2,2.9
0,157,Yes,Yes,4.05,1,206.2,95.5,5.300000000000001,15.0
0,170,Yes,Yes,3.51,0,165.1,86.1,7.140000000000001,13.0
0,138,Yes,No,0.0,3,146.5,50.0,9.23,14.0
0,92,Yes,Yes,3.19,1,172.3,83.9,8.31,11.8
0,126,Yes,No,0.0,1,177.9,46.0,7.49,13.0
1,41,Yes,No,0.0,5,232.1,68.0,16.36,10.9
1,167,Yes,No,0.0,4,169.2,44.0,8.67,12.4
0,91,Yes,No,0.0,2,123.8,49.0,10.95,7.3
0,127,Yes,No,0.26,3,96.0,34.6,8.85,9.7
0,88,Yes,Yes,2.94,1,93.4,67.4,7.6,10.9
0,113,Yes,No,0.0,1,90.6,30.0,8.53,5.4
0,78,Yes,No,0.0,2,152.9,48.0,7.83,5.3
0,123,Yes,No,0.26,2,244.89999999999998,64.6,5.58,9.4
0,136,No,Yes,2.43,2,85.2,59.3,6.52,9.0
0,68,Yes,Yes,1.65,1,160.0,59.5,9.23,6.1
0,132,Yes,Yes,3.11,0,169.9,87.1,9.62,11.5
0,133,Yes,No,0.0,2,203.2,56.0,6.109999999999999,3.1
0,127,Yes,No,0.0,0,248.7,60.0,9.09,3.3
0,110,Yes,No,0.0,2,228.2,56.0,8.72,8.5
0,121,Yes,No,0.0,1,164.2,41.0,6.18,8.4
0,116,Yes,No,0.0,2,89.5,31.0,9.04,14.0
0,112,No,Yes,2.81,1,187.3,79.1,9.89,10.4
1,97,No,No,0.0,4,221.0,50.0,14.72,11.0
0,43,Yes,No,0.26,2,159.5,40.6,5.99,6.8
0,110,Yes,No,0.0,3,151.8,38.0,6.9,11.2
0,67,Yes,No,0.0,1,176.2,51.0,6.800000000000001,10.6
0,166,Yes,No,0.23,0,152.1,39.3,6.05,9.8
0,129,Yes,No,0.0,1,161.3,47.0,6.029999999999999,9.6
0,103,No,No,0.0,3,171.7,42.0,7.23,6.8
1,71,No,No,0.0,0,278.9,64.0,9.51,11.7
0,112,Yes,Yes,3.0,4,200.0,86.0,6.3100000000000005,11.1
0,8,Yes,Yes,1.3,1,229.9,69.0,8.55,4.8
1,98,Yes,No,0.2,2,217.2,65.0,15.17,12.4
0,90,Yes,No,0.0,1,175.9,55.0,9.26,13.0
1,13,No,No,0.0,0,303.2,67.0,8.53,11.5
0,58,Yes,No,0.0,2,225.9,57.0,9.36,11.8
0,137,Yes,Yes,3.08,2,176.6,78.8,8.95,11.4
1,116,Yes,No,0.33,5,209.3,47.3,12.39,11.3
0,94,Yes,Yes,2.67,3,92.7,53.7,6.39,9.9
0,87,Yes,No,0.0,3,164.2,52.0,7.449999999999999,8.6
0,120,Yes,No,0.0,2,171.5,50.0,5.449999999999999,10.2
0,97,Yes,Yes,3.27,0,176.1,76.7,7.97,12.1
0,134,Yes,No,0.35,6,191.7,50.5,7.16,11.0
0,68,Yes,No,0.0,2,143.6,36.0,6.72,15.5
0,93,Yes,No,0.0,1,166.3,47.0,9.44,12.1
0,120,Yes,No,0.0,1,137.3,42.0,5.609999999999999,10.5
0,41,Yes,No,0.0,2,224.8,60.0,6.18,10.2
0,80,Yes,No,0.24,2,190.7,56.4,5.82,7.6
0,83,Yes,Yes,4.75,2,178.3,101.5,7.539999999999999,17.6
0,109,No,No,0.25,2,196.1,55.5,5.25,7.8
0,66,Yes,Yes,1.92,3,88.8,44.2,5.48,7.1
0,104,Yes,No,0.0,0,97.2,30.0,7.78,12.4
0,89,Yes,No,0.0,1,137.9,40.0,9.63,11.0
0,127,Yes,No,0.32,2,211.3,57.2,9.29,10.0
0,117,Yes,Yes,2.62,1,194.6,75.2,7.64,9.7
0,128,Yes,No,0.0,2,255.10000000000002,56.0,6.03,14.4
1,88,Yes,No,0.0,4,166.7,44.0,8.97,6.8
1,61,Yes,No,0.0,1,267.1,61.0,9.02,17.3
0,22,Yes,No,0.0,2,168.8,48.0,9.93,9.3
0,78,Yes,No,0.0,0,147.1,42.0,9.99,13.7
0,56,Yes,Yes,1.32,1,37.7,32.2,7.21,4.9
0,192,Yes,No,0.34,2,172.0,54.4,6.25,11.4
0,70,Yes,No,0.3,2,156.4,45.0,8.55,8.6
0,148,Yes,No,0.0,1,226.3,58.0,9.79,10.9
0,65,Yes,Yes,2.38,2,202.5,74.8,8.1,8.8
0,119,Yes,No,0.0,1,134.9,41.0,5.58,11.3
0,80,Yes,No,0.0,0,181.8,51.0,5.5,12.8
0,152,Yes,Yes,3.59,5,226.1,94.9,5.460000000000001,13.3
0,113,Yes,No,0.0,3,92.6,31.0,8.88,14.4
0,75,Yes,No,0.26,1,196.4,56.6,5.58,7.2
0,80,Yes,No,0.0,1,184.6,48.0,8.23,6.4
0,148,Yes,No,0.0,1,17.6,17.0,8.09,10.6
0,63,No,No,0.0,1,62.9,28.0,5.15,8.9
0,97,Yes,Yes,1.81,1,189.3,59.1,3.46,6.7
0,166,Yes,No,0.0,0,136.1,39.0,9.07,11.3
0,94,Yes,No,0.0,1,194.0,50.0,8.37,2.6
0,85,Yes,Yes,3.65,1,194.9,92.5,6.68,13.5
1,80,No,No,0.0,1,276.5,64.0,9.78,7.2
0,210,Yes,Yes,2.73,3,300.8,93.3,7.39,10.1
0,88,No,Yes,3.51,1,275.5,102.1,5.17,13.0
0,100,Yes,No,0.33,4,197.9,67.3,11.469999999999999,9.4
0,154,Yes,Yes,3.94,1,64.9,66.4,9.21,14.6
0,32,Yes,Yes,2.43,1,230.5,86.3,6.84,9.0
0,18,Yes,No,0.27,3,184.0,53.7,5.1899999999999995,8.7
0,126,Yes,Yes,2.35,0,265.0,92.5,7.66,8.7
0,144,Yes,Yes,2.7,1,206.9,84.0,6.109999999999999,10.0
1,29,Yes,No,0.0,2,313.2,72.0,10.82,12.8
0,86,Yes,Yes,3.05,0,145.7,72.5,9.55,11.3
0,138,Yes,Yes,2.21,0,75.8,50.1,8.68,8.2
0,146,Yes,No,0.0,3,182.9,53.0,6.43,12.2
0,175,Yes,No,0.0,1,132.0,43.0,6.5600000000000005,8.7
0,74,Yes,No,0.0,2,124.0,44.0,8.11,11.7
0,48,Yes,No,0.0,2,171.9,43.0,7.95,7.6
0,74,Yes,Yes,2.67,4,236.4,87.7,5.48,9.9
0,105,No,No,0.0,0,215.4,52.0,7.26,7.7
0,157,Yes,No,0.39,3,168.6,50.9,5.26,5.9
0,217,Yes,No,0.29,0,123.7,45.9,7.43,13.3
0,68,Yes,No,0.28,1,165.7,54.8,7.619999999999999,8.4
0,80,Yes,No,0.0,1,113.2,36.0,9.28,9.5
0,38,Yes,Yes,3.62,2,142.4,87.2,10.69,13.4
0,107,Yes,Yes,2.24,0,191.2,75.4,5.300000000000001,8.3
0,140,Yes,No,0.0,3,149.7,44.0,5.630000000000001,12.6
1,98,Yes,No,0.38,5,227.1,52.8,6.03,4.7
0,114,Yes,No,0.0,2,155.3,41.0,8.5,12.6
0,46,Yes,No,0.0,1,156.4,43.0,9.28,11.8
0,118,Yes,Yes,2.81,0,148.7,68.1,8.37,10.4
0,37,Yes,No,0.0,3,258.7,60.0,7.76,6.6
0,34,Yes,No,0.31,0,180.7,47.1,6.35,8.8
0,98,No,Yes,2.92,1,232.5,96.2,9.64,10.8
1,113,Yes,No,0.0,5,245.3,64.0,13.0,10.7
0,69,Yes,No,0.0,0,183.1,54.0,6.84,11.9
0,121,Yes,No,0.0,2,134.1,40.0,9.76,10.5
0,59,No,Yes,2.46,1,212.0,79.6,9.57,9.1
0,59,Yes,No,0.0,0,176.7,43.0,5.8,7.4
0,190,Yes,No,0.26,0,142.9,42.6,8.9,6.6
0,109,Yes,No,0.0,1,175.6,51.0,6.9,10.2
0,136,Yes,No,0.0,2,92.4,35.0,5.949999999999999,12.9
0,86,Yes,No,0.0,1,92.8,30.0,7.98,8.8
0,100,Yes,Yes,2.16,0,208.7,79.6,6.8100000000000005,8.0
0,106,Yes,No,0.0,0,159.6,51.0,8.84,8.8
0,104,Yes,No,0.0,2,144.5,40.0,9.03,17.0
0,129,Yes,No,0.41,2,159.1,49.1,5.130000000000001,11.5
0,205,Yes,No,0.32,2,49.9,25.2,7.54,10.1
0,93,Yes,Yes,2.97,0,116.9,69.7,6.619999999999999,11.0
0,123,Yes,No,0.0,3,150.0,34.0,4.49,11.1
0,99,Yes,No,0.0,1,241.4,57.0,7.97,6.0
0,61,Yes,Yes,2.94,3,257.7,93.4,5.039999999999999,10.9
0,71,Yes,No,0.0,1,194.0,50.0,8.69,12.1
0,4,No,No,0.0,0,145.3,51.0,10.19,8.9
0,148,Yes,Yes,3.65,3,217.7,96.5,6.6899999999999995,13.5
0,141,Yes,No,0.0,1,151.5,47.0,7.109999999999999,10.8
0,56,Yes,No,0.37,0,146.1,45.7,9.81,9.2
0,160,Yes,No,0.0,3,243.0,60.0,9.37,11.5
0,43,Yes,Yes,3.13,3,187.2,86.3,7.220000000000001,11.6
0,42,Yes,No,0.33,2,150.7,50.3,7.34,7.0
0,135,No,No,0.0,1,173.0,38.0,3.3,12.9
0,106,Yes,No,0.0,3,199.9,53.0,9.35,6.3
0,106,Yes,No,0.0,0,181.8,52.0,5.67,11.5
0,83,Yes,Yes,2.35,3,259.5,91.5,7.65,8.7
0,110,Yes,No,0.0,1,135.1,41.0,5.26,11.7
0,153,Yes,No,0.29,1,154.6,51.9,8.15,15.5
0,109,Yes,Yes,2.86,5,217.5,90.6,8.29,10.6
0,31,Yes,No,0.0,1,165.4,46.0,5.1899999999999995,8.2
1,124,Yes,No,0.0,4,219.3,44.0,11.54,7.8
1,110,Yes,No,0.0,2,271.1,67.0,11.85,9.8
0,124,Yes,No,0.0,0,240.5,54.0,5.9,14.0
1,82,Yes,No,0.31,6,167.1,43.1,6.59,9.4
0,122,Yes,No,0.0,1,168.3,37.0,4.38,8.4
0,137,Yes,No,0.21,1,104.7,42.1,7.49,8.9
0,69,Yes,No,0.0,1,135.4,44.0,6.91,10.6
0,46,Yes,Yes,1.94,1,178.4,83.4,13.09,7.2
0,103,Yes,No,0.0,1,158.7,44.0,9.92,10.5
0,16,Yes,No,0.21,2,144.8,41.1,8.25,8.2
0,119,Yes,No,0.0,3,98.8,30.0,7.35,10.0
1,124,No,No,0.0,5,157.8,45.0,10.16,10.0
0,122,Yes,Yes,3.13,1,163.0,86.3,10.64,11.6
0,139,Yes,No,0.0,4,168.6,60.0,11.79,8.3
0,67,Yes,No,0.31,2,129.0,41.1,9.4,11.2
0,84,Yes,No,0.27,1,86.0,39.7,8.04,8.9
0,101,Yes,Yes,3.4,0,180.9,84.0,9.49,12.6
0,40,Yes,No,0.25,0,109.4,42.5,7.24,7.1
0,61,Yes,No,0.0,2,175.9,46.0,7.68,10.2
1,120,No,No,0.0,3,179.9,46.0,8.5,13.8
0,95,Yes,No,0.0,1,170.4,56.0,9.07,8.2
0,98,Yes,No,0.0,0,275.1,61.0,6.9,0.0
0,114,Yes,No,0.0,2,169.2,42.0,7.5,4.6
1,68,No,Yes,3.65,3,195.5,84.5,8.58,13.5
0,149,Yes,Yes,3.05,2,251.39999999999998,94.5,5.98,11.3
0,22,Yes,No,0.0,0,194.7,54.0,5.529999999999999,9.6
0,176,Yes,No,0.34,0,169.5,42.4,5.65,8.7
0,152,Yes,No,0.0,2,141.5,47.0,8.15,3.4
0,118,Yes,No,0.0,0,154.8,48.0,7.199999999999999,12.8
0,101,No,No,0.17,1,133.5,43.7,5.98,11.7
1,102,Yes,No,0.0,2,273.2,65.0,10.56,13.1
0,118,Yes,No,0.0,2,211.6,58.0,6.300000000000001,12.5
1,105,Yes,No,0.0,2,273.8,72.0,14.49,5.8
1,153,Yes,No,0.0,3,159.5,51.0,13.78,10.1
0,71,Yes,No,0.0,0,104.0,35.0,9.85,14.6
0,71,Yes,Yes,3.54,1,115.4,74.4,5.869999999999999,13.1
0,68,Yes,No,0.0,2,209.1,55.0,9.97,9.4
0,66,Yes,No,0.33,3,116.4,31.3,4.78,10.5
0,101,Yes,No,0.25,3,204.7,59.5,6.59,0.0
0,116,Yes,No,0.0,0,129.4,36.0,7.87,13.3
0,54,Yes,Yes,3.7,0,161.8,88.0,8.65,13.7
0,112,Yes,Yes,3.11,1,185.8,86.1,6.93,11.5
0,122,Yes,Yes,3.78,1,147.8,75.8,7.37,14.0
0,74,Yes,No,0.0,3,249.3,62.0,9.95,6.6
0,90,Yes,No,0.0,1,233.4,56.0,8.02,7.6
1,112,Yes,No,0.0,4,174.3,42.0,7.01,9.0
0,85,Yes,No,0.0,4,170.4,46.0,8.44,9.9
0,100,Yes,No,0.0,1,178.9,50.0,5.050000000000001,18.2
0,114,Yes,No,0.0,2,174.8,46.0,7.73,10.1
0,83,Yes,No,0.24,0,246.7,60.4,7.64,10.2
0,157,No,No,0.0,0,167.4,48.0,9.7,8.4
0,51,Yes,No,0.31,2,51.8,32.1,6.51,10.4
1,42,Yes,No,0.0,1,303.9,72.0,11.61,5.8
1,101,Yes,Yes,2.38,3,199.7,59.8,8.63,8.8
0,112,Yes,No,0.0,3,193.2,50.0,8.23,12.6
0,56,Yes,No,0.0,2,164.3,48.0,6.6899999999999995,11.8
1,53,Yes,No,0.0,9,228.6,51.0,6.64,10.1
0,64,Yes,Yes,2.05,1,187.4,66.5,6.56,7.6
0,123,Yes,No,0.0,0,154.3,42.0,9.15,10.9
0,68,Yes,Yes,2.59,2,122.9,66.9,6.68,9.6
0,40,No,No,0.23,0,207.8,63.3,8.29,6.4
0,132,Yes,No,0.0,0,201.6,58.0,7.59,13.9
1,120,No,No,0.0,4,202.0,51.0,9.22,7.4
1,108,Yes,Yes,2.46,6,209.5,69.6,5.48,9.1
1,161,Yes,No,0.0,1,297.9,71.0,11.91,8.9
1,130,Yes,No,0.24,2,212.8,55.4,9.49,10.6
0,122,Yes,No,0.0,0,145.6,49.0,9.24,12.2
0,130,Yes,Yes,2.92,2,152.9,74.2,5.66,10.8
0,90,Yes,No,0.0,1,125.4,45.0,8.46,11.0
0,139,Yes,Yes,2.24,0,138.3,53.4,4.03,8.3
0,57,Yes,No,0.31,3,176.3,51.1,8.75,11.2
0,128,Yes,No,0.0,4,186.3,51.0,9.74,14.3
0,127,No,No,0.32,2,234.5,55.2,5.43,10.6
1,107,Yes,No,0.0,1,294.9,67.0,9.64,13.2
0,177,Yes,No,0.0,1,175.4,44.0,7.77,11.5
0,121,Yes,No,0.0,1,166.4,43.0,7.15,11.2
0,99,No,Yes,2.27,0,126.8,69.7,9.68,8.4
1,126,No,No,0.0,3,239.7,65.0,14.09,11.4
1,77,Yes,Yes,4.13,5,219.0,84.3,10.61,15.3
0,21,Yes,No,0.0,2,91.9,33.0,9.92,13.0
0,56,Yes,No,0.33,1,197.4,54.3,8.83,15.5
1,92,Yes,Yes,1.73,3,201.3,69.3,10.19,6.4
0,81,Yes,No,0.0,2,145.6,50.0,9.4,9.2
1,139,No,Yes,3.62,3,203.5,88.2,10.02,13.4
0,68,Yes,No,0.34,1,219.4,56.4,7.67,10.5
0,183,Yes,Yes,2.35,2,86.5,62.5,9.26,8.7
0,90,Yes,No,0.0,0,109.9,38.0,6.039999999999999,10.9
0,165,Yes,No,0.13,1,156.0,51.3,8.81,9.3
1,89,Yes,No,0.0,1,326.3,70.0,8.26,7.5
0,59,Yes,No,0.0,0,182.0,51.0,9.93,14.8
0,16,No,No,0.0,0,110.0,32.0,7.37,6.4
1,114,Yes,No,0.0,5,223.1,39.0,8.05,9.0
0,113,Yes,No,0.0,2,156.0,49.0,7.84,11.9
0,120,Yes,No,0.36,2,98.2,36.6,9.34,9.3
0,115,Yes,No,0.26,0,197.6,51.6,7.66,11.0
1,37,Yes,No,0.0,4,239.9,64.0,13.08,8.9
1,100,No,No,0.0,4,159.9,43.0,9.0,11.6
1,132,Yes,No,0.0,4,197.8,46.0,6.7,10.9
0,38,Yes,Yes,4.1,2,115.4,75.0,8.31,15.2
0,1,Yes,No,0.0,0,123.8,42.0,6.8100000000000005,3.7
0,97,Yes,Yes,1.73,1,117.6,54.3,9.82,6.4
0,55,Yes,Yes,2.32,2,105.3,58.2,9.87,8.6
0,75,Yes,No,0.0,1,111.7,40.0,6.869999999999999,13.1
0,83,Yes,No,0.0,2,159.3,45.0,5.119999999999999,9.5
1,40,Yes,No,0.0,6,157.7,32.0,10.51,11.3
0,101,Yes,Yes,2.7,2,225.0,86.0,5.48,10.0
0,120,Yes,Yes,4.21,0,128.1,85.1,7.390000000000001,15.6
0,183,Yes,Yes,2.75,1,171.2,73.5,9.68,10.2
1,75,Yes,No,0.0,4,185.0,41.0,12.97,13.3
0,80,Yes,No,0.0,2,207.0,56.0,5.390000000000001,12.1
0,88,Yes,No,0.0,0,55.6,31.0,7.140000000000001,11.3
0,112,Yes,Yes,2.78,1,273.6,103.8,10.77,10.3
0,63,Yes,No,0.0,1,194.6,55.0,6.449999999999999,13.3
1,105,Yes,Yes,2.24,4,185.6,62.4,12.47,8.3
0,92,Yes,No,0.33,2,184.2,58.3,7.119999999999999,11.0
0,177,Yes,No,0.0,1,175.7,45.0,8.43,14.6
0,118,Yes,No,0.43,0,192.2,55.3,9.24,7.0
0,111,Yes,Yes,3.27,1,180.1,75.7,5.58,12.1
0,82,Yes,Yes,1.27,3,219.6,65.7,7.66,4.7
0,74,Yes,No,0.22,0,102.7,33.2,7.47,11.0
0,121,Yes,Yes,2.62,5,250.10000000000002,95.2,8.97,9.7
0,131,Yes,No,0.31,1,184.0,54.1,5.050000000000001,11.6
0,125,Yes,No,0.3,2,169.3,46.0,7.8,11.6
0,19,Yes,No,0.31,1,188.5,49.1,6.46,12.9
0,138,Yes,No,0.0,3,238.0,51.0,4.56,13.8
0,119,Yes,No,0.0,3,217.4,59.0,6.25,7.6
0,137,Yes,No,0.0,1,109.8,39.0,6.529999999999999,11.9
1,182,Yes,No,0.0,2,279.5,65.0,10.16,10.7
0,135,Yes,No,0.0,1,173.4,49.0,6.1,13.7
0,134,Yes,Yes,2.7,1,201.4,82.0,5.59,10.0
0,45,Yes,No,0.0,1,96.1,38.0,7.34,9.7
0,129,Yes,No,0.0,1,101.4,39.0,7.460000000000001,7.1
0,142,Yes,No,0.2,4,219.5,57.0,9.09,10.4
0,130,Yes,Yes,3.29,1,174.5,81.9,5.880000000000001,12.2
0,163,Yes,Yes,2.38,1,211.0,81.8,6.68,8.8
0,105,Yes,No,0.4,4,198.1,55.0,8.84,14.7
0,119,Yes,No,0.0,2,109.2,32.0,7.66,9.8
0,78,Yes,No,0.0,0,207.0,53.0,9.0,11.5
0,92,Yes,No,0.27,2,168.4,47.7,8.23,10.9
0,146,Yes,Yes,2.73,2,167.7,73.3,8.69,10.1
0,125,Yes,Yes,2.54,1,96.5,54.4,7.29,9.4
0,88,Yes,No,0.0,3,170.5,46.0,8.53,8.3
0,83,Yes,Yes,2.84,0,107.9,59.4,7.02,10.5
0,3,No,No,0.26,1,161.0,51.6,7.25,7.7
1,152,No,Yes,1.16,3,222.8,61.6,14.28,4.3
0,48,Yes,No,0.0,3,149.2,40.0,8.1,8.3
0,189,Yes,No,0.25,3,214.8,56.5,8.48,5.6
0,95,Yes,Yes,2.0,0,160.3,65.0,5.119999999999999,7.4
1,129,Yes,No,0.23,3,213.8,45.3,11.29,10.2
0,66,Yes,Yes,2.3,0,141.7,70.0,8.42,8.5
0,80,Yes,Yes,2.51,0,183.4,72.1,7.52,9.3
0,1,Yes,No,0.0,1,175.2,43.0,7.59,5.3
0,84,Yes,No,0.0,1,146.8,40.0,8.59,9.9
0,96,Yes,No,0.0,1,173.9,54.0,9.37,9.1
0,123,Yes,Yes,3.56,1,292.2,101.6,7.83,13.2
1,116,No,Yes,3.16,5,162.3,83.6,13.97,11.7
0,105,No,No,0.31,3,150.0,54.1,9.69,10.3
0,80,Yes,No,0.24,1,184.5,54.4,5.35,11.3
0,157,Yes,No,0.0,2,227.2,54.0,7.65,10.2
0,67,Yes,Yes,3.48,2,173.2,91.8,9.34,12.9
0,141,Yes,Yes,3.32,0,116.9,77.2,8.83,12.3
0,79,Yes,Yes,3.24,1,223.7,95.4,8.18,12.0
0,76,Yes,No,0.0,0,173.2,41.0,6.56,5.4
0,111,Yes,No,0.25,0,152.2,40.5,6.86,9.8
0,94,Yes,No,0.0,0,168.3,47.0,9.12,6.7
1,143,Yes,No,0.0,4,167.8,47.0,10.55,10.5
0,109,Yes,No,0.0,1,175.4,52.0,7.539999999999999,9.8
0,138,Yes,No,0.28,2,87.6,40.8,8.35,9.8
0,73,Yes,No,0.0,0,190.3,47.0,7.1,8.5
1,21,Yes,No,0.0,5,168.6,30.0,8.1,11.3
0,148,Yes,Yes,2.19,1,249.89999999999998,79.9,7.48,8.1
0,103,Yes,No,0.0,1,160.8,41.0,7.79,8.5
0,143,Yes,Yes,2.11,1,141.8,60.1,8.37,7.8
0,79,Yes,Yes,1.13,2,50.6,37.3,5.07,4.2
0,89,Yes,No,0.0,1,134.9,37.0,7.8,10.2
0,120,Yes,No,0.0,1,239.1,63.0,6.3100000000000005,13.8
0,121,Yes,Yes,2.59,1,202.5,83.9,7.09,9.6
0,101,Yes,No,0.0,0,124.8,44.0,7.859999999999999,13.4
0,115,Yes,No,0.0,2,165.7,54.0,8.55,16.4
0,168,Yes,No,0.37,2,170.2,50.7,8.96,9.9
0,90,Yes,No,0.0,1,167.5,41.0,6.96,13.0
0,70,Yes,No,0.3,3,147.1,46.0,5.0,12.5
0,138,Yes,No,0.18,1,217.1,59.8,5.6,13.2
0,43,Yes,No,0.0,0,135.8,37.0,8.16,12.6
0,117,Yes,Yes,2.35,2,192.7,70.5,6.81,8.7
0,108,Yes,No,0.0,2,73.8,25.0,7.17,10.9
0,118,Yes,No,0.0,2,176.3,53.0,6.68,10.0
0,169,Yes,No,0.0,3,147.2,39.0,8.1,7.2
0,62,Yes,Yes,2.75,0,137.3,66.5,9.21,10.2
0,86,Yes,No,0.17,2,70.7,31.7,5.550000000000001,0.0
0,44,Yes,No,0.35,0,191.6,56.5,5.26,10.7
1,111,Yes,No,0.0,5,199.1,40.0,10.7,12.0
0,127,Yes,Yes,3.29,2,129.7,68.9,8.04,12.2
0,151,No,No,0.26,0,185.7,54.6,5.48,12.4
0,53,Yes,No,0.0,2,145.1,45.0,6.6899999999999995,7.9
0,15,Yes,No,0.0,2,135.2,36.0,7.63,8.4
0,123,Yes,Yes,2.11,1,124.7,64.1,7.52,7.8
0,137,Yes,No,0.0,1,202.9,50.0,7.27,12.1
0,106,Yes,No,0.0,2,119.2,40.0,6.42,8.4
0,88,Yes,No,0.26,3,144.3,40.6,7.82,7.8
0,106,Yes,No,0.0,1,222.2,59.0,6.029999999999999,11.8
0,95,Yes,No,0.13,0,174.0,55.3,9.06,9.7
